BMI,Country Code,Event Id,Medal Id,Number of Records,Olympic Id,Player Fact Id,Player Height,Player Id,Player Weight,Sport Id
84.0000000,ITA,E70,M3,1,O5,346374,183,267.00000000000,84,S7
75.0000000,AUT,E310,M3,1,O4,346375,186,268.00000000000,75,S38
73.0000000,ROU,E377,M3,1,O3,346376,178,269.00000000000,73,S45
73.0000000,ROU,E378,M3,1,O3,346377,178,269.00000000000,73,S45
65.0000000,BRA,E69,M3,1,O1,346378,170,270.00000000000,65,S6
65.0000000,BRA,E69,M3,1,O3,346379,170,270.00000000000,65,S6
65.0000000,BRA,E69,M3,1,O5,346380,170,270.00000000000,65,S6
52.0000000,BRA,E58,M3,1,O3,346381,166,271.00000000000,52,S3
52.0000000,BRA,E58,M3,1,O5,346382,166,271.00000000000,52,S3
75.0000000,VEN,E375,M3,1,O1,346383,177,272.00000000000,75,S44
60.0000000,MEX,E385,M3,1,O1,346384,170,273.00000000000,60,S47
79.0000000,RSA,E260,M3,1,O1,346385,180,274.00000000000,79,S31
67.0000000,BRA,E272,M3,1,O3,346386,171,275.00000000000,67,S33
65.0000000,ROU,E217,M3,1,O1,346387,172,276.00000000000,65,S23
59.0000000,MEX,E352,M3,1,O1,346388,165,277.00000000000,59,S41
59.0000000,MEX,E348,M3,1,O1,346389,165,277.00000000000,59,S41
65.0000000,ESP,E13,M3,1,O5,346390,162,278.00000000000,65,S2
50.0000000,PUR,E367,M3,1,O5,346391,160,279.00000000000,50,S43
60.0000000,BRA,E98,M1,1,O3,346392,167,280.00000000000,60,S10
60.0000000,BRA,E98,M3,1,O5,346393,167,280.00000000000,60,S10
58.0000000,INA,E66,M3,1,O3,346394,170,281.00000000000,58,S4
130.000000,ALB,E37,M3,1,O3,346395,194,282.00000000000,130,S3
73.0000000,FRA,E120,M3,1,O4,346396,178,283.00000000000,73,S12
84.0000000,FRA,E103,M3,1,O5,346397,185,284.00000000000,84,S11
77.0000000,BEL,E18,M3,1,O3,346398,185,285.00000000000,77,S3
105.000000,FRA,E216,M4,1,O5,346399,202,286.00000000000,105,S23
87.0000000,FRA,E250,M3,1,O1,346400,197,287.00000000000,87,S31
87.0000000,FRA,E253,M3,1,O3,346401,197,287.00000000000,87,S31
75.0000000,FRA,E365,M3,1,O3,346402,188,288.00000000000,75,S43
68.0000000,RWA,E139,M3,1,O3,346403,165,289.00000000000,68,S14
68.0000000,RWA,E142,M3,1,O5,346404,165,289.00000000000,68,S14
87.0000000,SUI,E340,M3,1,O1,346405,187,290.00000000000,87,S41
82.0000000,FRA,E1,M3,1,O2,346406,182,291.00000000000,82,S1
82.0000000,FRA,E5,M3,1,O2,346407,182,291.00000000000,82,S1
82.0000000,FRA,E2,M3,1,O2,346408,182,291.00000000000,82,S1
82.0000000,FRA,E1,M3,1,O4,346409,182,291.00000000000,82,S1
82.0000000,FRA,E5,M3,1,O4,346410,182,291.00000000000,82,S1
82.0000000,FRA,E2,M3,1,O4,346411,182,291.00000000000,82,S1
58.0000000,HUN,E241,M3,1,O3,346412,173,292.00000000000,58,S28
77.0000000,USA,E259,M1,1,O3,346413,186,293.00000000000,77,S31
77.0000000,USA,E259,M3,1,O5,346414,186,293.00000000000,77,S31
75.0000000,USA,E165,M3,1,O3,346415,180,294.00000000000,75,S16
70.0000000,CMR,E189,M3,1,O3,346416,169,295.00000000000,70,S19
64.0000000,CAN,E44,M3,1,O1,346417,163,296.00000000000,64,S3
90.0000000,CUB,E23,M3,1,O5,346418,187,297.00000000000,90,S3
74.0000000,ESP,E184,M3,1,O4,346419,172,298.00000000000,74,S18
80.0000000,CUB,E386,M3,1,O5,346420,191,299.00000000000,80,S48
90.0000000,ESP,E70,M3,1,O3,346421,193,300.00000000000,90,S7
90.0000000,ESP,E70,M3,1,O5,346422,193,300.00000000000,90,S7
89.0000000,HUN,E249,M3,1,O5,346423,188,301.00000000000,89,S31
74.0000000,ESP,E188,M3,1,O3,346424,183,302.00000000000,74,S19
87.0000000,CUB,E250,M3,1,O5,346425,189,303.00000000000,87,S31
95.0000000,ARG,E216,M3,1,O5,346426,185,304.00000000000,95,S23
105.000000,CPV,E233,M3,1,O3,346427,166,305.00000000000,105,S26
53.0000000,TOG,E361,M3,1,O3,346428,158,306.00000000000,53,S41
53.0000000,TOG,E361,M3,1,O5,346429,158,306.00000000000,53,S41
49.0000000,NED,E255,M3,1,O5,346430,160,307.00000000000,49,S31
45.0000000,MDV,E41,M3,1,O3,346431,157,308.00000000000,45,S3
45.0000000,MDV,E44,M3,1,O5,346432,157,308.00000000000,45,S3
75.0000000,EGY,E290,M3,1,O5,346433,163,309.00000000000,75,S34
75.0000000,EGY,E286,M3,1,O5,346434,163,309.00000000000,75,S34
89.0000000,LAT,E281,M3,1,O1,346435,178,310.00000000000,89,S34
89.0000000,LAT,E281,M3,1,O3,346436,178,310.00000000000,89,S34
60.0000000,TUN,E118,M3,1,O3,346437,173,311.00000000000,60,S11
60.0000000,TUN,E117,M3,1,O3,346438,173,311.00000000000,60,S11
60.0000000,TUN,E118,M3,1,O5,346439,173,311.00000000000,60,S11
56.9999999,ANT,E48,M3,1,O3,346440,170,312.00000000000,57,S3
83.0000000,POR,E267,M3,1,O1,346441,174,313.00000000000,83,S33
83.0000000,POR,E267,M3,1,O3,346442,174,313.00000000000,83,S33
58.0000000,NED,E275,M3,1,O5,346443,161,314.00000000000,58,S33
63.0000000,GRE,E59,M3,1,O1,346444,165,315.00000000000,63,S3
80.0000000,IRI,E365,M3,1,O1,346445,179,316.00000000000,80,S43
57.9999999,POL,E350,M3,1,O1,346446,175,317.00000000000,58,S41
57.9999999,POL,E361,M3,1,O1,346447,175,317.00000000000,58,S41
56.0000000,ISR,E35,M3,1,O5,346448,175,318.00000000000,56,S3
60.0000000,ITA,E356,M3,1,O5,346449,175,319.00000000000,60,S41
65.0000000,LTU,E297,M3,1,O4,346450,174,320.00000000000,65,S35
65.0000000,LTU,E296,M3,1,O4,346451,174,320.00000000000,65,S35
65.0000000,LTU,E299,M3,1,O4,346452,174,320.00000000000,65,S35
55.0000000,NAM,E39,M3,1,O1,346453,172,321.00000000000,55,S3
55.0000000,NAM,E51,M3,1,O1,346454,172,321.00000000000,55,S3
65.0000000,NGR,E46,M1,1,O1,346455,162,322.00000000000,65,S3
65.0000000,NGR,E46,M3,1,O5,346456,162,322.00000000000,65,S3
57.0000000,ITA,E66,M3,1,O1,346457,162,323.00000000000,57,S4
57.0000000,ITA,E66,M3,1,O3,346458,162,323.00000000000,57,S4
72.0000000,LAT,E239,M3,1,O2,346459,177,324.00000000000,72,S27
68.0000000,LAT,E43,M3,1,O3,346460,179,325.00000000000,68,S3
68.0000000,LAT,E43,M3,1,O5,346461,179,325.00000000000,68,S3
60.0000000,LAT,E9,M3,1,O4,346462,166,326.00000000000,60,S1
60.0000000,LAT,E8,M3,1,O4,346463,166,326.00000000000,60,S1
60.0000000,LAT,E10,M3,1,O4,346464,166,326.00000000000,60,S1
61.9999999,DEN,E166,M3,1,O5,346465,172,327.00000000000,62,S16
61.9999999,DEN,E165,M3,1,O5,346466,172,327.00000000000,62,S16
57.9999999,POL,E6,M3,1,O2,346467,159,328.00000000000,58,S1
57.9999999,POL,E9,M3,1,O2,346468,159,328.00000000000,58,S1
57.9999999,POL,E8,M3,1,O2,346469,159,328.00000000000,58,S1
57.9999999,POL,E10,M3,1,O2,346470,159,328.00000000000,58,S1
57.9999999,POL,E7,M3,1,O2,346471,159,328.00000000000,58,S1
70.0000000,POL,E387,M3,1,O1,346472,185,329.00000000000,70,S48
51.0000000,POL,E81,M3,1,O2,346473,158,330.00000000000,51,S8
51.0000000,POL,E80,M3,1,O2,346474,158,330.00000000000,51,S8
51.0000000,POL,E79,M3,1,O2,346475,158,330.00000000000,51,S8
51.0000000,POL,E78,M3,1,O2,346476,158,330.00000000000,51,S8
51.0000000,POL,E82,M3,1,O2,346477,158,330.00000000000,51,S8
47.0000000,POL,E43,M3,1,O3,346478,160,331.00000000000,47,S3
47.0000000,POL,E43,M3,1,O5,346479,160,331.00000000000,47,S3
69.0000000,POL,E421,M1,1,O1,346480,175,332.00000000000,69,S51
69.0000000,POL,E422,M3,1,O5,346481,175,332.00000000000,69,S51
59.0000000,POL,E385,M3,1,O3,346482,170,333.00000000000,59,S47
59.0000000,POL,E385,M3,1,O5,346483,170,333.00000000000,59,S47
68.0000000,POL,E259,M1,1,O5,346484,177,334.00000000000,68,S31
56.0000000,POL,E380,M3,1,O1,346485,172,335.00000000000,56,S45
56.0000000,POL,E381,M3,1,O1,346486,172,335.00000000000,56,S45
56.0000000,POL,E380,M3,1,O3,346487,172,335.00000000000,56,S45
56.0000000,POL,E379,M3,1,O3,346488,172,335.00000000000,56,S45
56.0000000,POL,E381,M3,1,O3,346489,172,335.00000000000,56,S45
56.0000000,POL,E379,M3,1,O5,346490,172,335.00000000000,56,S45
56.0000000,POL,E381,M3,1,O5,346491,172,335.00000000000,56,S45
52.9999999,POL,E275,M3,1,O3,346492,166,336.00000000000,53,S33
52.9999999,POL,E275,M3,1,O5,346493,166,336.00000000000,53,S33
62.0000000,POL,E119,M3,1,O1,346494,163,337.00000000000,62,S11
61.0000000,POL,E289,M3,1,O1,346495,169,338.00000000000,61,S34
61.0000000,POL,E287,M3,1,O1,346496,169,338.00000000000,61,S34
61.0000000,POL,E289,M3,1,O3,346497,169,338.00000000000,61,S34
61.0000000,POL,E289,M3,1,O5,346498,169,338.00000000000,61,S34
61.0000000,POL,E287,M3,1,O5,346499,169,338.00000000000,61,S34
51.0000000,POL,E43,M3,1,O3,346500,165,339.00000000000,51,S3
51.0000000,POL,E43,M3,1,O5,346501,165,339.00000000000,51,S3
53.0000000,POL,E127,M3,1,O4,346502,173,340.00000000000,53,S12
53.0000000,POL,E130,M3,1,O4,346503,173,340.00000000000,53,S12
55.0000000,ARG,E219,M3,1,O5,346504,165,341.00000000000,55,S24
80.0000000,ARG,E352,M3,1,O1,346505,190,342.00000000000,80,S41
55.0000000,ARG,E219,M3,1,O5,346506,165,343.00000000000,55,S24
64.0000000,ARG,E219,M1,1,O1,346507,163,344.00000000000,64,S24
77.0000000,ARG,E218,M3,1,O3,346508,173,345.00000000000,77,S24
77.0000000,ARG,E218,M2,1,O5,346509,173,345.00000000000,77,S24
86.0000000,ARG,E377,M3,1,O1,346510,182,346.00000000000,86,S45
86.0000000,ARG,E378,M3,1,O1,346511,182,346.00000000000,86,S45
72.0000000,ARG,E4,M3,1,O2,346512,171,347.00000000000,72,S1
72.0000000,ARG,E3,M3,1,O2,346513,171,347.00000000000,72,S1
99.9999999,ARG,E216,M3,1,O5,346514,194,348.00000000000,100,S23
105.000000,SYR,E392,M3,1,O1,346515,170,349.00000000000,105,S50
105.000000,SYR,E392,M3,1,O3,346516,170,349.00000000000,105,S50
68.0000000,JOR,E369,M2,1,O5,346517,178,350.00000000000,68,S44
62.0000000,IOA,E279,M3,1,O5,346518,155,351.00000000000,62,S34
62.0000000,MAS,E158,M3,1,O5,346519,162,352.00000000000,62,S15
55.0000000,QAT,E16,M3,1,O1,346520,164,353.00000000000,55,S3
80.0000000,LIB,E18,M3,1,O3,346521,188,354.00000000000,80,S3
80.0000000,LIB,E18,M3,1,O5,346522,188,354.00000000000,80,S3
80.0000000,IRQ,E188,M3,1,O5,346523,185,355.00000000000,80,S19
66.0000000,LBA,E345,M3,1,O5,346524,170,356.00000000000,66,S41
79.0000000,IRI,E111,M3,1,O3,346525,185,357.00000000000,79,S11
72.0000000,SYR,E167,M3,1,O3,346526,168,358.00000000000,72,S16
87.0000000,EGY,E386,M3,1,O1,346527,197,359.00000000000,87,S48
87.0000000,EGY,E386,M3,1,O5,346528,197,359.00000000000,87,S48
89.0000000,EGY,E386,M3,1,O5,346529,188,360.00000000000,89,S48
60.0000000,EGY,E222,M3,1,O5,346530,165,361.00000000000,60,S26
67.0000000,IRQ,E96,M3,1,O3,346531,172,362.00000000000,67,S10
60.0000000,SUD,E345,M3,1,O1,346532,162,363.00000000000,60,S41
92.0000000,EGY,E386,M3,1,O5,346533,194,364.00000000000,92,S48
56.0000000,EGY,E391,M3,1,O3,346534,160,365.00000000000,56,S50
56.0000000,EGY,E391,M3,1,O5,346535,160,365.00000000000,56,S50
80.0000000,EGY,E329,M3,1,O5,346536,188,366.00000000000,80,S41
80.0000000,EGY,E343,M3,1,O5,346537,188,366.00000000000,80,S41
64.0000000,MAR,E91,M3,1,O3,346538,177,367.00000000000,64,S10
97.0000000,TUN,E386,M3,1,O3,346539,198,368.00000000000,97,S48
90.0000000,TUN,E338,M3,1,O3,346540,190,369.00000000000,90,S41
90.0000000,TUN,E339,M3,1,O5,346541,190,369.00000000000,90,S41
90.0000000,TUN,E343,M3,1,O5,346542,190,369.00000000000,90,S41
90.0000000,TUN,E338,M3,1,O5,346543,190,369.00000000000,90,S41
61.9999999,TUN,E93,M3,1,O3,346544,172,370.00000000000,62,S10
94.0000000,EGY,E188,M3,1,O3,346545,196,371.00000000000,94,S19
75.0000000,SUD,E20,M3,1,O5,346546,173,372.00000000000,75,S3
78.0000000,EGY,E365,M3,1,O1,346547,179,373.00000000000,78,S43
78.0000000,EGY,E366,M3,1,O3,346548,179,373.00000000000,78,S43
72.0000000,UAE,E188,M3,1,O3,346549,171,374.00000000000,72,S19
66.0000000,EGY,E224,M3,1,O3,346550,165,375.00000000000,66,S26
90.0000000,QAT,E33,M3,1,O5,346551,190,376.00000000000,90,S3
80.0000000,EGY,E386,M3,1,O5,346552,197,377.00000000000,80,S48
76.0000000,EGY,E188,M3,1,O3,346553,174,378.00000000000,76,S19
70.0000000,EGY,E251,M3,1,O1,346554,182,379.00000000000,70,S31
73.0000000,PLE,E343,M3,1,O3,346555,180,380.00000000000,73,S41
73.0000000,PLE,E338,M3,1,O5,346556,180,380.00000000000,73,S41
70.0000000,QAT,E344,M3,1,O3,346557,179,381.00000000000,70,S41
73.0000000,NIG,E227,M3,1,O5,346558,180,382.00000000000,73,S26
56.0000000,MDV,E334,M3,1,O3,346559,175,383.00000000000,56,S41
60.0000000,EGY,E285,M3,1,O5,346560,175,384.00000000000,60,S34
75.0000000,UAE,E188,M3,1,O3,346561,178,385.00000000000,75,S19
68.0000000,EGY,E188,M3,1,O3,346562,172,386.00000000000,68,S19
70.0000000,TJK,E13,M3,1,O1,346563,160,586.00000000000,70,S2
60.0000000,CZE,E363,M3,1,O1,346564,172,587.00000000000,60,S42
60.0000000,CZE,E363,M3,1,O3,346565,172,587.00000000000,60,S42
60.0000000,CZE,E363,M3,1,O5,346566,172,587.00000000000,60,S42
56.0000000,CZE,E187,M3,1,O4,346567,171,588.00000000000,56,S18
70.0000000,STP,E111,M3,1,O1,346568,175,589.00000000000,70,S11
70.0000000,STP,E113,M3,1,O1,346569,175,589.00000000000,70,S11
80.0000000,BRA,E22,M3,1,O3,346570,193,590.00000000000,80,S3
80.0000000,BRA,E20,M3,1,O3,346571,193,590.00000000000,80,S3
80.0000000,BRA,E20,M3,1,O5,346572,193,590.00000000000,80,S3
82.0000000,ITA,E174,M1,1,O1,346573,184,591.00000000000,82,S17
82.0000000,ITA,E173,M3,1,O1,346574,184,591.00000000000,82,S17
82.0000000,ITA,E174,M1,1,O3,346575,184,591.00000000000,82,S17
82.0000000,ITA,E173,M3,1,O3,346576,184,591.00000000000,82,S17
82.0000000,ITA,E173,M3,1,O5,346577,184,591.00000000000,82,S17
78.0000000,CUB,E103,M3,1,O1,346578,167,592.00000000000,78,S11
78.0000000,CUB,E105,M3,1,O1,346579,167,592.00000000000,78,S11
74.0000000,JAM,E28,M3,1,O1,346580,189,593.00000000000,74,S3
83.0000000,SLO,E3,M3,1,O2,346581,180,594.00000000000,83,S1
83.0000000,SLO,E5,M3,1,O2,346582,180,594.00000000000,83,S1
84.0000000,CZE,E220,M3,1,O4,346583,183,595.00000000000,84,S25
92.0000000,SLO,E220,M3,1,O4,346584,181,596.00000000000,92,S25
83.0000000,SLO,E220,M3,1,O4,346585,176,597.00000000000,83,S25
76.0000000,CZE,E124,M3,1,O2,346586,182,598.00000000000,76,S12
76.0000000,CZE,E125,M3,1,O4,346587,182,598.00000000000,76,S12
76.0000000,CZE,E122,M3,1,O4,346588,182,598.00000000000,76,S12
76.0000000,CZE,E124,M3,1,O4,346589,182,598.00000000000,76,S12
68.0000000,CZE,E244,M3,1,O2,346590,183,599.00000000000,68,S29
68.0000000,CZE,E242,M3,1,O2,346591,183,599.00000000000,68,S29
68.0000000,CZE,E243,M3,1,O2,346592,183,599.00000000000,68,S29
73.0000000,CAN,E344,M3,1,O3,346593,179,600.00000000000,73,S41
73.0000000,CAN,E342,M3,1,O3,346594,179,600.00000000000,73,S41
77.0000000,AUS,E12,M1,1,O5,346595,185,601.00000000000,77,S2
77.0000000,AUS,E11,M3,1,O5,346596,185,601.00000000000,77,S2
64.0000000,JAM,E46,M3,1,O1,346597,170,602.00000000000,64,S3
65.0000000,TTO,E42,M3,1,O1,346598,176,603.00000000000,65,S3
65.0000000,RUS,E121,M3,1,O2,346711,177,679.00000000000,65,S12
65.0000000,RUS,E123,M3,1,O2,346712,177,679.00000000000,65,S12
65.0000000,RUS,E120,M3,1,O2,346713,177,679.00000000000,65,S12
65.0000000,RUS,E122,M4,1,O4,346714,177,679.00000000000,65,S12
65.0000000,RUS,E121,M3,1,O4,346715,177,679.00000000000,65,S12
65.0000000,RUS,E123,M2,1,O4,346716,177,679.00000000000,65,S12
97.0000000,RUS,E29,M3,1,O1,346717,201,680.00000000000,97,S3
75.0000000,KAZ,E335,M3,1,O3,346718,188,681.00000000000,75,S41
75.0000000,KAZ,E331,M3,1,O3,346719,188,681.00000000000,75,S41
85.0000000,RUS,E108,M2,1,O3,346720,180,682.00000000000,85,S11
80.0000000,RUS,E366,M3,1,O3,346721,192,683.00000000000,80,S43
80.0000000,RUS,E365,M3,1,O3,346722,192,683.00000000000,80,S43
80.0000000,RUS,E365,M3,1,O5,346723,192,683.00000000000,80,S43
93.0000000,BLR,E377,M3,1,O3,346724,203,684.00000000000,93,S45
93.0000000,BLR,E377,M3,1,O5,346725,203,684.00000000000,93,S45
80.0000000,KAZ,E76,M3,1,O2,346726,180,685.00000000000,80,S8
80.0000000,KAZ,E75,M3,1,O2,346727,180,685.00000000000,80,S8
80.0000000,KAZ,E73,M3,1,O2,346728,180,685.00000000000,80,S8
80.0000000,KAZ,E72,M3,1,O2,346729,180,685.00000000000,80,S8
70.0000000,RUS,E170,M3,1,O5,346730,179,686.00000000000,70,S16
70.0000000,RUS,E169,M3,1,O5,346731,179,686.00000000000,70,S16
94.0000000,RUS,E395,M4,1,O3,346732,176,687.00000000000,94,S50
74.0000000,RUS,E240,M3,1,O3,346733,185,688.00000000000,74,S28
74.0000000,RUS,E240,M2,1,O5,346734,185,688.00000000000,74,S28
65.0000000,RUS,E158,M3,1,O1,346735,175,689.00000000000,65,S15
99.0000000,RUS,E220,M3,1,O2,346736,189,690.00000000000,99,S25
99.0000000,RUS,E220,M3,1,O4,346737,189,690.00000000000,99,S25
94.0000000,BLR,E395,M3,1,O5,346738,176,691.00000000000,94,S50
80.0000000,BLR,E174,M3,1,O1,346739,191,692.00000000000,80,S17
80.0000000,BLR,E173,M3,1,O1,346740,191,692.00000000000,80,S17
80.0000000,BLR,E174,M3,1,O3,346741,191,692.00000000000,80,S17
80.0000000,BLR,E173,M3,1,O3,346742,191,692.00000000000,80,S17
80.0000000,BLR,E173,M3,1,O5,346743,191,692.00000000000,80,S17
78.0000000,RUS,E64,M3,1,O3,346744,190,693.00000000000,78,S4
83.0000000,BLR,E220,M3,1,O2,346745,189,694.00000000000,83,S25
93.0000000,RUS,E342,M4,1,O1,346746,196,695.00000000000,93,S41
93.0000000,RUS,E338,M3,1,O1,346747,196,695.00000000000,93,S41
93.0000000,RUS,E342,M3,1,O3,346748,196,695.00000000000,93,S41
93.0000000,RUS,E341,M3,1,O5,346749,196,695.00000000000,93,S41
93.0000000,RUS,E340,M3,1,O5,346750,196,695.00000000000,93,S41
68.0000000,KAZ,E136,M3,1,O3,346751,177,696.00000000000,68,S14
68.0000000,KAZ,E142,M2,1,O3,346752,177,696.00000000000,68,S14
113.000000,RUS,E68,M1,1,O3,346753,211,697.00000000000,113,S6
95.0000000,RUS,E216,M3,1,O1,346754,200,698.00000000000,95,S23
83.0000000,BLR,E188,M3,1,O3,346755,190,699.00000000000,83,S19
65.0000000,BLR,E19,M3,1,O5,346756,172,700.00000000000,65,S3
90.0000000,BLR,E220,M3,1,O2,346757,186,701.00000000000,90,S25
65.0000000,BLR,E207,M3,1,O1,346758,175,702.00000000000,65,S22
65.0000000,BLR,E203,M3,1,O1,346759,175,702.00000000000,65,S22
65.0000000,BLR,E206,M3,1,O1,346760,175,702.00000000000,65,S22
65.0000000,BLR,E202,M3,1,O1,346761,175,702.00000000000,65,S22
65.0000000,BLR,E209,M3,1,O1,346762,175,702.00000000000,65,S22
65.0000000,BLR,E205,M3,1,O1,346763,175,702.00000000000,65,S22
87.0000000,BLR,E103,M3,1,O1,346764,183,703.00000000000,87,S11
87.0000000,BLR,E105,M3,1,O1,346765,183,703.00000000000,87,S11
87.0000000,BLR,E103,M3,1,O3,346766,183,703.00000000000,87,S11
55.0000000,RUS,E207,M3,1,O3,346767,165,704.00000000000,55,S22
55.0000000,RUS,E208,M3,1,O3,346768,165,704.00000000000,55,S22
55.0000000,RUS,E206,M3,1,O3,346769,165,704.00000000000,55,S22
55.0000000,RUS,E209,M3,1,O3,346770,165,704.00000000000,55,S22
67.0000000,BLR,E75,M3,1,O4,346771,172,705.00000000000,67,S8
95.0000000,RUS,E250,M3,1,O1,346772,192,706.00000000000,95,S31
69.0000000,RUS,E132,M3,1,O4,346773,173,707.00000000000,69,S13
85.0000000,RUS,E341,M3,1,O5,346774,193,708.00000000000,85,S41
85.0000000,RUS,E333,M3,1,O5,346775,193,708.00000000000,85,S41
76.0000000,RUS,E144,M3,1,O1,346776,189,709.00000000000,76,S14
76.0000000,RUS,E135,M3,1,O1,346777,189,709.00000000000,76,S14
76.0000000,RUS,E144,M3,1,O3,346778,189,709.00000000000,76,S14
97.0000000,RUS,E386,M2,1,O3,346779,193,710.00000000000,97,S48
105.000000,KAZ,E392,M3,1,O3,346780,180,711.00000000000,105,S50
105.000000,KAZ,E392,M1,1,O5,346781,180,711.00000000000,105,S50
77.0000000,ISR,E207,M3,1,O1,346782,182,712.00000000000,77,S22
77.0000000,ISR,E208,M3,1,O1,346783,182,712.00000000000,77,S22
77.0000000,ISR,E203,M3,1,O1,346784,182,712.00000000000,77,S22
77.0000000,ISR,E206,M3,1,O1,346785,182,712.00000000000,77,S22
77.0000000,ISR,E202,M3,1,O1,346786,182,712.00000000000,77,S22
77.0000000,ISR,E205,M3,1,O1,346787,182,712.00000000000,77,S22
77.0000000,ISR,E207,M3,1,O3,346788,182,712.00000000000,77,S22
77.0000000,ISR,E208,M3,1,O3,346789,182,712.00000000000,77,S22
77.0000000,ISR,E203,M3,1,O3,346790,182,712.00000000000,77,S22
77.0000000,ISR,E206,M3,1,O3,346791,182,712.00000000000,77,S22
77.0000000,ISR,E202,M3,1,O3,346792,182,712.00000000000,77,S22
77.0000000,ISR,E205,M3,1,O3,346793,182,712.00000000000,77,S22
77.0000000,ISR,E203,M3,1,O5,346794,182,712.00000000000,77,S22
77.0000000,ISR,E202,M3,1,O5,346795,182,712.00000000000,77,S22
82.0000000,KAZ,E334,M3,1,O1,346796,190,713.00000000000,82,S41
73.0000000,BLR,E76,M3,1,O2,346797,178,714.00000000000,73,S8
73.0000000,BLR,E75,M3,1,O2,346798,178,714.00000000000,73,S8
73.0000000,BLR,E73,M3,1,O2,346799,178,714.00000000000,73,S8
73.0000000,BLR,E72,M3,1,O2,346800,178,714.00000000000,73,S8
99.9999999,RUS,E33,M3,1,O1,346801,194,715.00000000000,100,S3
91.0000000,RUS,E220,M3,1,O2,346802,186,716.00000000000,91,S25
91.0000000,RUS,E220,M3,1,O4,346803,186,716.00000000000,91,S25
95.0000000,RUS,E220,M3,1,O2,346804,189,717.00000000000,95,S25
95.0000000,RUS,E220,M3,1,O4,346805,189,717.00000000000,95,S25
75.0000000,KAZ,E76,M3,1,O2,346806,180,718.00000000000,75,S8
75.0000000,KAZ,E75,M3,1,O2,346807,180,718.00000000000,75,S8
75.0000000,KAZ,E76,M3,1,O4,346808,180,718.00000000000,75,S8
75.0000000,KAZ,E75,M3,1,O4,346809,180,718.00000000000,75,S8
97.0000000,BLR,E100,M2,1,O1,346810,191,719.00000000000,97,S11
97.0000000,BLR,E101,M3,1,O1,346811,191,719.00000000000,97,S11
97.0000000,BLR,E100,M4,1,O3,346812,191,719.00000000000,97,S11
80.0000000,RUS,E1,M3,1,O2,346813,182,720.00000000000,80,S1
80.0000000,RUS,E4,M3,1,O2,346814,182,720.00000000000,80,S1
80.0000000,RUS,E3,M3,1,O2,346815,182,720.00000000000,80,S1
80.0000000,RUS,E5,M3,1,O2,346816,182,720.00000000000,80,S1
80.0000000,RUS,E2,M3,1,O2,346817,182,720.00000000000,80,S1
80.0000000,RUS,E1,M3,1,O4,346818,182,720.00000000000,80,S1
80.0000000,RUS,E4,M3,1,O4,346819,182,720.00000000000,80,S1
64.0000000,RUS,E142,M1,1,O1,346820,174,721.00000000000,64,S14
64.0000000,RUS,E142,M3,1,O3,346821,174,721.00000000000,64,S14
90.0000000,RUS,E100,M3,1,O1,346822,185,722.00000000000,90,S11
82.0000000,GER,E20,M3,1,O5,346599,182,604.00000000000,82,S3
64.0000000,ARG,E59,M3,1,O1,346600,175,605.00000000000,64,S3
75.0000000,MEX,E400,M3,1,O5,346601,165,606.00000000000,75,S50
62.0000000,VEN,E179,M3,1,O1,346602,169,607.00000000000,62,S17
62.0000000,VEN,E179,M3,1,O3,346603,169,607.00000000000,62,S17
62.0000000,VEN,E179,M3,1,O5,346604,169,607.00000000000,62,S17
61.9999999,ARG,E219,M1,1,O1,346605,165,608.00000000000,62,S24
48.0000000,MEX,E201,M3,1,O5,346606,157,609.00000000000,48,S21
47.0000000,MEX,E163,M4,1,O3,346607,156,610.00000000000,47,S15
47.0000000,MEX,E163,M3,1,O5,346608,156,610.00000000000,47,S15
47.0000000,MEX,E161,M3,1,O5,346609,156,610.00000000000,47,S15
56.9999999,MEX,E43,M3,1,O5,346610,164,611.00000000000,57,S3
55.0000000,ESP,E245,M3,1,O3,346611,175,612.00000000000,55,S30
55.0000000,ESP,E245,M4,1,O5,346612,175,612.00000000000,55,S30
73.0000000,MEX,E181,M3,1,O5,346613,176,613.00000000000,73,S17
74.0000000,MEX,E14,M3,1,O3,346614,175,614.00000000000,74,S2
74.0000000,MEX,E13,M3,1,O3,346615,175,614.00000000000,74,S2
74.0000000,MEX,E14,M3,1,O5,346616,175,614.00000000000,74,S2
74.0000000,MEX,E13,M3,1,O5,346617,175,614.00000000000,74,S2
85.0000000,MEX,E286,M3,1,O3,346618,165,615.00000000000,85,S34
85.0000000,MEX,E286,M3,1,O5,346619,165,615.00000000000,85,S34
76.0000000,ARG,E142,M3,1,O1,346620,180,616.00000000000,76,S14
79.0000000,ESP,E4,M3,1,O4,346621,182,617.00000000000,79,S1
79.0000000,ESP,E3,M3,1,O4,346622,182,617.00000000000,79,S1
66.0000000,MEX,E158,M3,1,O3,346623,170,618.00000000000,66,S15
65.0000000,CUB,E417,M3,1,O5,346624,165,619.00000000000,65,S51
82.0000000,COL,E378,M3,1,O3,346625,181,620.00000000000,82,S45
77.0000000,VEN,E329,M3,1,O3,346626,184,621.00000000000,77,S41
96.0000000,URU,E263,M3,1,O1,346627,190,622.00000000000,96,S33
96.0000000,URU,E263,M3,1,O3,346628,190,622.00000000000,96,S33
